TRAVEL_ID,recommend_result_place
c_c014197,"['세종중앙공원', '세종호수공원', '금강보행교', '베어트리파크', '행정안전부 대통령기록관', '국립세종수목원']"
c_c005840,"['세종호수공원', '세종중앙공원', '금강보행교', '베어트리파크', '행정안전부 대통령기록관', '국립세종수목원']"
c_c014398,"['정읍구절초축제', '국립공원공단 내장산생태탐방원', '내장사', '내장산국립공원', '동학농민혁명기념관', '내장산케이블카']"
c_c003928,"['국립예산치유의숲', '수덕사', '스플라스 리솜', '스플라스 워터파크', '아그로랜드 태신목장', '예당호출렁다리', '내포보부상촌', '추사김정희선생고택', '의좋은형제공원', '예산장터삼국축제']"
c_c001841,"['국립예산치유의숲', '수덕사', '아그로랜드 태신목장', '예당호출렁다리', '스플라스 워터파크', '내포보부상촌', '스플라스 리솜', '예산장터삼국축제', '추사김정희선생고택', '의좋은형제공원']"
c_c005605,"['한화생명이글스파크', '장태산자연휴양림 출렁다리', '서대전공원', '장태산자연휴양림', '대전예술의전당', '테미오래', '한밭수목원', '성심당문화원', '이응노미술관', '대전곤충생태관']"
c_c001241,"['금오도비렁길 3코스', '돌산대교', 'GS칼텍스 예울마루', '북한 반잠수정전시관', '장도', '여수예술랜드', '돌산공원', '소호동동다리', '낭도', '큰끝등대']"
c_c000575,"['천안어린이꿈누리터', '태조산', '아름다운정원화수목', '천안홍대용과학관', '아산시시설관리공단 아산시생태곤충원', '현충사 충무공이순신기념관', '각원사', '아라리오갤러리 천안', '곡교천', '독립기념관']"
c_c001136,"['공산성', '공주 무령왕릉과 왕릉원', '백제문화제 공주행사장', '연미산자연미술공원', '미르섬', '공주메타세콰이어숲길', '마곡사', '석장리박물관', '공주하숙마을', '계룡산 천정탐방지원센터']"
c_c007594,"['강경미내다리', '딸기향농촌테마공원', '탑정호 출렁다리', '공주 무령왕릉과 왕릉원', '백제문화제 공주행사장', '마곡사', '돈암서원', '강경성지성당', '연미산자연미술공원', '금강신관공원']"
c_c007814,"['딸기향농촌테마공원', '탑정호 출렁다리', '강경미내다리', '대둔산도립공원', '강경성지성당', '돈암서원', '미스터션샤인스튜디오 매표소', '탑정호수변생태공원', '선샤인스튜디오', '논산선샤인랜드']"
c_c011523,['곡성섬진강기차마을']
c_c003395,"['한국조폐공사 화폐박물관', '국립대전현충원', '갑천근린공원', '엑스포다리', '유성온천공원', '국립중앙과학관', '엑스포과학공원', '대전시립박물관', '유성국화축제', '대전컨벤션센터']"
c_c004772,"['부안청자박물관', '하섬전망대', '변산반도국립공원', '내소사', '변산해수욕장', '격포항', '격포해수욕장', '부안누에타운', '새만금환경생태단지', '채석강']"
c_c007469,"['순천동천', '순천만습지', '청춘창고', '순천드라마촬영장', '송광사', '와온해변', '순천푸드아트페스티벌', '순천만국가정원', '낙안읍성민속마을', '순천만습지 순천만갈대군락지']"
c_c001943,"['충주박물관', '충주호', '탄금대', '수안보족욕체험장', '충주세계무술공원', '충주고구려비전시관', '중앙탑공원 중원탑평리7층석탑', '중앙탑사적공원', '석종사', '활옥동굴']"
c_c002194,"['국립제천치유의숲', '비봉산', '청풍호반케이블카 비봉산역', '배론성지', '정방사', '청풍호반케이블카 물태리역', '청풍문화재단지', '포레스트리솜 해브나인스파', '제천 옥순봉 출렁다리', '청풍호관광 모노레일']"
c_c009200,"['부여 가림성', '공주 무령왕릉과 왕릉원', '백제문화제 공주행사장', '부소산성', '연미산자연미술공원', '마곡사', '정림사지박물관 정림사지5층석탑', '궁남지', '미르섬', '구드래나루터']"
c_c003030,"['반야봉', '육모정', '요천수경음악분수', '광한루원', '남원시립김병종미술관', '춘향테마파크', '지리산허브밸리', '남원항공우주천문대', '남원랜드']"
c_c000653,"['전주천자전거길', '전주천', '전주한옥레일바이크', '세병공원', '전주역사박물관', '남천교', '전주공예품전시관', '우리놀이터 마루달', '경기전', '숲정이성지']"
c_c013652,"['갑천근린공원', '국립대전현충원', '한국조폐공사 화폐박물관', '장태산자연휴양림 출렁다리', '장태산자연휴양림', '대전예술의전당', '엑스포다리', '유성온천공원', '국립중앙과학관', '한밭수목원']"
c_c008914,"['현충사 충무공이순신기념관', '아산시시설관리공단 아산시생태곤충원', '온양온천랜드', '신정호', '곡교천', '신정호관광단지', '피나클랜드 수목원', '현충사', '아산스파비스', '공세리성당']"
c_c002886,"['엑스포다리', '한국조폐공사 화폐박물관', '갑천근린공원', '서대전공원', '국립대전현충원', '한화생명이글스파크', '엑스포과학공원', '유성온천공원', '유성온천공원 족욕체험장', '유성국화축제']"
c_c000485,"['금오도비렁길 3코스', '북한 반잠수정전시관', '향일암', '사도', '싱싱게장마을', '진남관 임란유물전시관', 'GS칼텍스 예울마루', '큰끝등대', '돌산대교', '여수낭만바다요트']"
c_c003183,"['다향아트밸리', '금오도비렁길 3코스', '북한 반잠수정전시관', '사도', '큰끝등대', '보성녹차밭', '유월드루지테마파크', '향일암', '녹테마레', '싱싱게장마을']"
c_c006352,"['국립예산치유의숲', '수덕사', '아그로랜드 태신목장', '스플라스 워터파크', '예당호출렁다리', '내포보부상촌', '스플라스 리솜', '추사김정희선생고택', '의좋은형제공원', '예산장터삼국축제']"
c_c002278,"['빛가람호수공원', '전라남도 산림자원연구소', '드들강솔밭유원지', '한수제', '나주향교', '금성관', '빛가람전망대', '나주목사내아', '국립나주박물관']"
c_c003223,"['전주천자전거길', '전주천', '반야봉', '남천교', '무녀도', '전주한옥레일바이크', '요천수경음악분수', '우리놀이터 마루달', '세병공원', '전주역사박물관']"
c_c011568,"['담양온천', '담양메타세쿼이아랜드 어린이프로방스', '딜라이트 담양', '죽녹원', '담양관방제림', '해동문화예술촌', '베이커리밤마을', '소쇄원', '메타프로방스', '메타세쿼이아 가로수길']"
c_c012243,"['청풍호반케이블카 비봉산역', '포레스트리솜 해브나인스파', '정방사', '배론성지', '제천 옥순봉 출렁다리', '청풍호반케이블카 물태리역', '비봉산', '국립제천치유의숲', '청풍문화재단지', '청풍호관광 모노레일']"
c_c009696,"['금오도비렁길 3코스', '북한 반잠수정전시관', '돌산대교', '사도', '향일암', '여수낭만바다요트', '유월드루지테마파크', '싱싱게장마을', '큰끝등대', '여수해상케이블카']"
c_c003267,"['청춘창고', '송광사', '순천동천', '순천푸드아트페스티벌', '와온해변', '순천드라마촬영장', '순천만습지', '낙안읍성민속마을', '순천만습지 순천만갈대군락지', '순천만국가정원']"
c_c014297,"['독립기념관 단풍나무길', '아라리오갤러리 천안', '천안어린이꿈누리터', '각원사', '독립기념관', '태조산', '아름다운정원화수목', '천안홍대용과학관', '소노벨천안 오션어드벤처', '유관순열사유적지']"
c_c002446,['곡성섬진강기차마을']
c_c009193,"['부여 가림성', '궁남지', '정림사지박물관 정림사지5층석탑', '국립부여박물관', '백제문화단지', '성흥산 사랑나무', '부소산성', '구드래나루터', '정림사지박물관', '구드래조각공원']"
c_c009645,"['대전예술의전당', '장태산자연휴양림 출렁다리', '장태산자연휴양림', '한밭수목원', '이응노미술관', '대전곤충생태관', '대전시립미술관', '엑스포시민광장', '둔산선사유적지', '남선공원']"
a_a001916,"['충주세계무술공원', '충주호', '탄금대', '수안보족욕체험장', '중앙탑공원 중원탑평리7층석탑', '충주박물관', '중앙탑사적공원', '활옥동굴', '충주고구려비전시관', '석종사']"
c_c002843,"['국립예산치유의숲', '아그로랜드 태신목장', '스플라스 워터파크', '수덕사', '스플라스 리솜', '내포보부상촌', '예당호출렁다리', '추사김정희선생고택', '의좋은형제공원', '예산장터삼국축제']"
c_c005553,"['담양온천', '담양메타세쿼이아랜드 어린이프로방스', '딜라이트 담양', '담양관방제림', '베이커리밤마을', '해동문화예술촌', '죽녹원', '소쇄원', '메타세쿼이아 가로수길', '담양호국민관광단지']"
c_c009028,"['전주드림랜드', '전주역사박물관', '세병공원', '전라북도어린이창의체험관', '전주천자전거길', '전주천', '전주덕진공원', '숲정이성지', '남천교', '경기전']"
c_c009262,"['담양온천', '딜라이트 담양', '담양메타세쿼이아랜드 어린이프로방스', '해동문화예술촌', '담양관방제림', '죽녹원', '베이커리밤마을', '메타세쿼이아 가로수길', '소쇄원', '메타프로방스']"
c_c009282,"['장태산자연휴양림 출렁다리', '대전예술의전당', '장태산자연휴양림', '한밭수목원', '이응노미술관', '엑스포시민광장', '대전곤충생태관', '대전시립미술관', '둔산선사유적지', '남선공원']"
c_c002308,"['담양온천', '딜라이트 담양', '담양메타세쿼이아랜드 어린이프로방스', '해동문화예술촌', '베이커리밤마을', '담양관방제림', '죽녹원', '담양호국민관광단지', '메타세쿼이아 가로수길', '소쇄원']"
c_c014185,"['한화생명이글스파크', '서대전공원', '테미오래', '대전오월드', '성심당문화원', '으능정이스카이로드', '테미공원', '보문산공원', '대전근현대사전시관']"
c_c011753,"['남천교', '전주천자전거길', '세병공원', '전주역사박물관', '전주천', '전주한옥레일바이크', '전라북도어린이창의체험관', '전주동물원', '전주난장', '우리놀이터 마루달']"
c_c009318,"['공주 무령왕릉과 왕릉원', '마곡사', '공산성', '백제문화제 공주행사장', '금강신관공원', '미르섬', '공주메타세콰이어숲길', '공주하숙마을', '무령왕릉', '연미산자연미술공원']"
c_c000050,"['갑천근린공원', '백사장', '한국조폐공사 화폐박물관', '국립대전현충원', '연포해수욕장', '신두리해안사구', '안면도수목원', '엑스포다리', '방포해수욕장', '파도리해식동굴']"
c_c002680,"['전주천자전거길', '반야봉', '전주천', '세병공원', '남천교', '전주동물원', '경기전', '전주역사박물관', '전주한옥레일바이크', '육모정']"
c_c002989,"['전주천자전거길', '전주한옥레일바이크', '세병공원', '전주천', '전라북도어린이창의체험관', '전주동물원', '전주역사박물관', '남천교', '전주난장', '연화정도서관']"
c_c004602,"['대전예술의전당', '장태산자연휴양림 출렁다리', '장태산자연휴양림', '한밭수목원', '이응노미술관', '대전시립미술관', '엑스포시민광장', '대전곤충생태관', '둔산선사유적지', '남선공원']"
